34.047921866153644,0.0
33.78461395294571,0.0
33.97830784650715,0.0
33.74624451641555,0.0
33.97490323723454,0.0
33.63402007479118,0.0
38.25245475974052,0.0
-6.256196623437044,0.0
-5.316959675039109,0.0
-2.2542569401670245,0.0
0.6471344847719726,0.0
0.7974341925757653,0.0
0.8022333227937444,0.0
0.8736261444736209,0.0
-2.0027056182825334,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-7.390086646827525,0.0
3.6917842880331104,0.0
1.1064095062491852,0.0
0.6583259842863054,0.0
0.8813150039909798,0.0
0.9752425154774208,0.0
0.6611423836578291,0.0
0.761246639245294,0.0
0.8770599014884618,0.0
0.9866949889580542,0.0
1.0543504281694858,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
0.4170726096234064,0.0
0.5471685337744835,0.0
1.781787854548518,0.0
1.591614584522883,0.0
1.4315301402865284,0.0
1.4885221882792277,0.0
1.5333112835177853,0.0
1.552775904318084,0.0
1.6113751251240436,0.0
1.6198320777556767,0.0
1.6130578713692363,0.0
1.5572674740337968,0.0
1.4258053957289798,0.0
1.345760018564116,0.0
1.3361744577021817,0.0
1.381567181066953,0.0
-4.639384315122016,0.0
-3.3404301091153057,0.0
-23.200946315284074,0.0
-25.271263738250553,0.0
-25.05081986242477,0.0
-25.0218990269731,0.0
-24.952778838619782,0.0
-24.93919241185779,0.0
-24.927575651514278,0.0
-24.933914546189694,0.0
-24.858093735051536,0.0
-24.849212440583074,0.0
-24.819200813004883,0.0
-24.840313188021724,0.0
-24.849113491375128,0.0
-24.908931687677644,0.0
-24.906268875315405,0.0
-24.934605166218535,0.0
-24.960614940397196,0.0
-24.989275211591213,0.0
-24.98138166155809,0.0
-24.952654933014816,0.0
-12.041743221806795,0.0
1.338909779493418,0.0
1.3451142406260868,0.0
1.3116624211948253,0.0
1.1958735630598392,0.0
1.1321516387313855,0.0
0.9919708915736783,0.0
0.9733579190304484,0.0
0.9968143690479923,0.0
0.9689659559281038,0.0
0.8783008319452316,0.0
0.8800964562624956,0.0
0.8355024598874313,0.0
0.860193220898322,0.0
0.8644989393976675,0.0
0.90957521151077,0.0
0.9518201963629432,0.0
0.9949319560553275,0.0
23.68034119461652,0.0
23.68370981128905,0.0
26.090173965441863,0.0
24.9578416201296,0.0
23.864104418733614,0.0
24.417718340127415,0.0
24.072617763006743,0.0
24.206792906621903,0.0
24.292687680426283,0.0
24.324529679883433,0.0
24.377335466989027,0.0
24.423737842496973,0.0
24.53439767598043,0.0
24.553539584580523,0.0
24.649195511090262,0.0
24.63955435853881,0.0
24.597214332047635,0.0
24.70589163731331,0.0
24.79270742242771,0.0
24.87026587554541,0.0
24.89177104031923,0.0
24.895207934677764,0.0
24.941566468952125,0.0
25.003674202837402,0.0
25.004565861462247,0.0
24.974855165589705,0.0
24.89542231789144,0.0
2.6921328180105646,0.0
3.1509317012759466,0.0
1.1801169055834007,0.0
1.1080509061350678,0.0
1.0693519754690708,0.0
1.0442194250176107,0.0
0.9861698534252556,0.0
0.9414086902170454,0.0
0.9227282630332043,0.0
0.8202911459922877,0.0
0.8050968371329184,0.0
0.7241493747973798,0.0
0.7028133972896607,0.0
0.6779718695030494,0.0
0.6341278640141679,0.0
0.5635362197400039,0.0
0.4681127195966995,0.0
0.4122359519743736,0.0
-26.82270816411374,0.0
-26.854851784653704,0.0
-28.27092366478051,0.0
-26.072143837990986,0.0
-25.952723416792473,0.0
-25.88461039776581,0.0
-25.86538964207216,0.0
-25.756807943276996,0.0
-25.761876548073943,0.0
-25.768345748780767,0.0
-25.7123653480568,0.0
-25.69388735161682,0.0
-25.705546934342554,0.0
-25.69838605732497,0.0
-25.76177049546466,0.0
-25.52334695024935,0.0
-25.546512101072278,0.0
-25.59879185043785,0.0
-25.637699033572133,0.0
-25.641937124875213,0.0
-25.662963980530414,0.0
-25.70288093601969,0.0
-25.458713465421134,0.0
-25.391475493360588,0.0
-25.337642614173266,0.0
-25.39963608302646,0.0
-28.61109643236366,0.0
-23.055385430618717,0.0
-23.500007436366502,0.0
-10.113318183199349,0.0
-20.158012957391474,0.0
-23.075320901555333,0.0
-20.851476251411523,0.0
-22.972244473675275,0.0
-13.707703246279495,0.0
-17.1339182548077,0.0
0.4859076696369302,0.0
0.4551592570522493,0.0
0.39684368322158725,0.0
0.4264929389053499,0.0
0.45258600086568707,0.0
0.4799927863801067,0.0
0.48181505791014445,0.0
0.5325299176989564,0.0
0.5542338511347156,0.0
22.567634064128775,0.0
22.65381685698377,0.0
24.754488141675637,0.0
24.551853398542654,0.0
25.80649268297518,0.0
23.946471786488235,0.0
24.096273750404283,0.0
24.23271595496142,0.0
24.263278832535104,0.0
24.31284232300262,0.0
24.294511150405622,0.0
24.336834257788894,0.0
24.276980351579766,0.0
24.26008762264456,0.0
24.335639128116316,0.0
24.34667072908039,0.0
24.319105124623416,0.0
24.29167428905905,0.0
24.234788412379995,0.0
24.21014557232939,0.0
20.378584785648247,0.0
-2.5836584432165837,0.0
-2.5399261383430005,0.0
1.6538464745111077,0.0
1.2054767251932792,0.0
1.2041404476232538,0.0
1.2888066941558844,0.0
1.2874716658399918,0.0
1.2380769720735625,0.0
1.1849935539636536,0.0
1.1495069452856541,0.0
1.0507924801619208,0.0
0.9805393325452811,0.0
0.875543085665239,0.0
0.8786397454490185,0.0
0.8229881510550424,0.0
0.8387352462037962,0.0
0.7431263117025472,0.0
0.7478062800099362,0.0
0.7444735558271389,0.0
0.8211426374233745,0.0
0.7877878685793166,0.0
0.6940121049403429,0.0
0.6528200442526663,0.0
0.6137024758587537,0.0
0.5282836706487641,0.0
-22.327816873259845,0.0
-25.666020422360834,0.0
-25.740012279917547,0.0
-25.800493810306005,0.0
-25.821823223887645,0.0
-25.823000508461373,0.0
-25.7795314178726,0.0
-25.672406141630944,0.0
-25.63062872555873,0.0
-25.61920108608321,0.0
-25.64049770707508,0.0
-25.57316518186294,0.0
-25.525176506734482,0.0
-25.398447546533532,0.0
-25.344822048829936,0.0
-25.309383295308113,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
2.9378703915905167,0.0
-8.118600018453193,0.0
-8.118600018453193,0.0
5.573827117437747,0.0
0.7124229318378857,0.0
-4.749749710544704,0.0
18.780642471076142,0.0
-1.4914686242392392,0.0
1.3853757569700325,0.0
1.946206600201592,0.0
12.20408654808222,0.0
13.256892805118031,0.0
20.256571878702434,0.0
19.198434685654856,0.0
19.043973382395183,0.0
17.23171548107403,0.0
17.37204203292472,0.0
